pressure1,pressure2,temperature
4353,18979,2104
4375,18979,2104
4358,18979,2104
4369,18976,2104
4347,18976,2104
4369,18976,2104
4353,18976,2104
4364,18979,2104
4353,18979,2104
4381,18979,2104
4364,18979,2104
4375,18979,2104
4347,18979,2104
4364,18976,2104
4358,18979,2104
4381,18979,2104
4364,18979,2104
4381,18979,2104
4358,18979,2104
4375,18979,2104
4342,18979,2104
4381,18976,2104
4364,18976,2104
4386,18976,2104
4364,18979,2104
4375,18976,2104
4347,18976,2104
4369,18979,2104
4364,18979,2104
4375,18976,2104
4347,18976,2104
4369,18979,2104
4347,18976,2104
4364,18979,2104
4364,18976,2104
4375,18979,2104
4353,18979,2104
4381,18976,2104
4358,18973,2104
4375,18979,2104
4364,18979,2104
4386,18976,2104
4364,18976,2104
4364,18979,2104
4342,18979,2104
4364,18976,2104
4347,18979,2104
4369,18976,2104
4364,18979,2104
4392,18976,2104
4364,18976,2104
4364,18979,2104
4331,18976,2104
4353,18976,2104
4347,18979,2104
4381,18979,2104
4364,18979,2104
4375,18976,2104
4353,18976,2104
4369,18973,2104
4347,18979,2104
4381,18976,2104
4358,18979,2104
4375,18976,2104
4347,18979,2104
4358,18976,2104
4347,18979,2104
4369,18976,2104
4347,18976,2104
4369,18976,2104
4353,18979,2104
4369,18979,2104
4364,18979,2104
4375,18976,2104
4347,18976,2104
4375,18979,2104
4358,18979,2104
4381,18979,2104
4347,18976,2104
4364,18976,2104
4336,18979,2104
4353,18976,2104
4347,18979,2104
4369,18976,2104
4358,18976,2104
4369,18976,2104
4353,18976,2104
4358,18979,2104
4336,18979,2104
4369,18976,2104
4347,18976,2104
4369,18979,2104
4342,18976,2104
4358,18976,2104
4336,18979,2104
4358,18979,2104
4358,18979,2104
4375,18976,2104
4342,18979,2104
4353,18979,2104
4336,18979,2104
4369,18979,2104
4342,18979,2104
4364,18976,2104
4353,18979,2104
4364,18979,2104
4336,18979,2104
4353,18976,2104
4336,18976,2104
4364,18982,2104
4353,18976,2104
4369,18976,2104
4347,18979,2104
4364,18979,2104
4347,18979,2104
4353,18976,2104
4342,18976,2104
4364,18979,2104
4353,18976,2104
4369,18979,2104
4353,18976,2104
4364,18979,2104
4336,18979,2104
4364,18976,2104
4353,18976,2104
4347,18979,2104
4342,18976,2104
4353,18979,2104
4336,18976,2104
4353,18976,2104
4336,18979,2104
4353,18973,2104
4336,18976,2104
4369,18979,2104
4336,18979,2104
4364,18976,2104
4342,18976,2104
4358,18979,2104
4347,18979,2104
4369,18976,2104
4347,18979,2104
4353,18976,2104
4331,18976,2104
4353,18979,2104
4336,18979,2104
4364,18973,2104
4342,18979,2104
4364,18979,2104
4353,18979,2104
4353,18976,2104
4331,18979,2104
4358,18979,2104
4347,18979,2104
4358,18976,2104
4347,18976,2104
4358,18976,2104
4336,18979,2104
4353,18976,2104
4325,18976,2104
4353,18979,2104
4342,18979,2104
4364,18979,2104
4342,18976,2104
4347,18976,2104
4336,18979,2104
4347,18976,2104
4336,18976,2104
4353,18976,2104
4331,18979,2104
4342,18979,2104
4309,18979,2104
4336,18979,2104
4325,18979,2104
4342,18979,2104
4325,18979,2104
4336,18979,2104
4314,18979,2104
4336,18979,2104
4331,18979,2104
4358,18976,2104
4320,18976,2104
4353,18979,2104
4336,18979,2104
4336,18979,2104
4325,18979,2104
4353,18979,2104
4331,18979,2104
4353,18979,2104
4336,18979,2104
4358,18976,2104
4331,18979,2104
4342,18976,2104
4331,18979,2104
4358,18979,2104
4336,18979,2104
4347,18979,2104
4325,18976,2104
4336,18979,2104
4303,18976,2104
4347,18976,2104
4347,18979,2104
4358,18979,2104
4325,18979,2104
4336,18976,2104
4314,18979,2104
4331,18979,2104
4320,18976,2104
4336,18979,2104
4314,18979,2104
4342,18979,2104
4320,18976,2104
4336,18976,2104
4325,18976,2104
4347,18976,2104
4320,18979,2104
4336,18979,2104
4320,18979,2104
4342,18979,2104
4331,18976,2104
4358,18976,2104
4342,18979,2104
4358,18979,2104
4325,18976,2104
4331,18976,2104
4309,18979,2104
4336,18976,2104
4320,18979,2104
4336,18979,2104
4325,18976,2104
4353,18979,2104
4325,18979,2104
4336,18976,2104
4314,18976,2104
4336,18976,2104
4325,18976,2104
4336,18976,2104
4320,18976,2104
4342,18979,2104
4320,18976,2104
4325,18979,2104
4309,18976,2104
4325,18976,2104
4320,18976,2104
4342,18976,2104
4309,18973,2104
4320,18976,2104
4309,18976,2104
4336,18979,2104
4314,18979,2104
4325,18973,2104
4320,18979,2104
4331,18979,2104
4309,18976,2104
4325,18976,2104
4320,18979,2104
4342,18979,2104
4303,18979,2104
4331,18976,2104
4314,18979,2104
4336,18976,2104
4325,18976,2104
4347,18976,2104
4325,18979,2104
4331,18976,2104
4309,18976,2104
4320,18979,2104
4298,18979,2104
4320,18979,2104
4320,18979,2104
4331,18976,2104
4303,18979,2104
4314,18976,2104
4303,18976,2104
4331,18979,2104
4309,18979,2104
4331,18976,2104
4303,18979,2104
4320,18979,2104
4287,18976,2104
4309,18976,2104
4303,18976,2104
4331,18976,2104
4320,18976,2104
4336,18979,2104
4303,18979,2104
4314,18976,2104
4281,18982,2104
4303,18976,2104
4303,18976,2104
4336,18976,2104
4314,18979,2104
4320,18976,2104
4303,18979,2104
4309,18976,2104
4298,18976,2104
4325,18979,2104
4303,18979,2104
4314,18976,2104
4281,18976,2104
4298,18976,2104
4303,18979,2104
4325,18979,2104
4309,18979,2104
4331,18979,2104
4320,18979,2104
4320,18979,2104
4303,18976,2104
4314,18979,2104
4287,18976,2104
4309,18979,2104
4292,18979,2104
4314,18979,2104
4276,18979,2104
4298,18976,2104
4281,18976,2104
4287,18976,2104
4270,18979,2104
4314,18979,2104
4292,18979,2104
4309,18976,2104
4287,18979,2104
4303,18976,2104
4298,18979,2104
4320,18976,2104
4303,18976,2104
4309,18979,2104
4281,18973,2104
4298,18976,2104
4281,18973,2104
4314,18976,2104
4303,18976,2104
4325,18976,2104
4292,18976,2104
4303,18976,2104
4276,18976,2104
4298,18976,2104
4281,18979,2104
4303,18979,2104
4287,18976,2104
4303,18976,2104
4287,18979,2104
4303,18976,2104
4281,18976,2104
4292,18979,2104
4281,18979,2104
4309,18973,2104
4287,18976,2104
4314,18973,2104
4292,18976,2104
4298,18976,2104
4270,18976,2104
4292,18976,2104
4281,18979,2104
4298,18976,2104
4270,18979,2104
4298,18976,2104
4281,18976,2104
4303,18979,2104
4276,18976,2104
4309,18979,2104
4292,18979,2104
4309,18976,2104
4281,18976,2104
4298,18979,2104
4292,18976,2104
4303,18976,2104
4287,18976,2104
4287,18976,2104
4253,18979,2104
4281,18979,2104
4270,18976,2104
4303,18976,2104
4292,18979,2104
4298,18979,2104
4270,18979,2104
4287,18979,2104
4270,18976,2104
4298,18976,2104
4287,18979,2104
4303,18979,2104
4270,18976,2104
4281,18979,2104
4276,18976,2104
4298,18979,2104
4287,18979,2104
4298,18979,2104
4270,18976,2104
4281,18976,2104
4253,18979,2104
4292,18979,2104
4281,18979,2104
4298,18976,2104
4281,18976,2104
4298,18979,2104
4270,18976,2104
4276,18979,2104
4259,18976,2104
4276,18979,2104
4253,18976,2104
4292,18976,2104
4270,18976,2104
4287,18979,2104
4264,18973,2104
4292,18979,2104
4281,18979,2104
4292,18979,2104
4281,18976,2104
4298,18976,2104
4270,18979,2104
4281,18976,2104
4264,18979,2104
4281,18976,2104
4259,18979,2104
4292,18976,2104
4264,18976,2104
4292,18979,2104
4276,18979,2104
4276,18979,2104
4253,18979,2104
4281,18979,2104
4270,18979,2104
4298,18979,2104
4281,18976,2104
4292,18976,2104
4270,18976,2104
4287,18979,2104
4270,18976,2104
4292,18979,2104
4270,18979,2104
4287,18979,2104
4270,18976,2104
4270,18976,2104
4248,18976,2104
4287,18976,2104
4276,18976,2104
4287,18973,2104
4253,18979,2104
4270,18979,2104
4270,18979,2104
4292,18976,2104
4276,18976,2104
4309,18979,2104
4270,18976,2104
4281,18973,2104
4264,18976,2104
4281,18979,2104
4264,18979,2104
4292,18976,2104
4276,18976,2104
4281,18976,2104
4270,18976,2104
4270,18976,2104
4242,18979,2104
4276,18976,2104
4276,18979,2104
4303,18976,2104
4253,18979,2104
4270,18979,2104
4253,18979,2104
4259,18979,2104
4242,18979,2104
4264,18979,2104
4253,18976,2104
4270,18979,2104
4253,18979,2104
4276,18976,2104
4242,18979,2104
4264,18979,2104
4242,18976,2104
4276,18979,2104
4259,18976,2104
4281,18979,2104
4264,18976,2104
4259,18976,2104
4242,18976,2104
4276,18979,2104
4259,18979,2104
4264,18976,2104
4231,18979,2104
4248,18979,2104
4242,18976,2104
4270,18976,2104
4264,18979,2104
4292,18979,2104
4264,18979,2104
4281,18976,2104
4242,18979,2104
4248,18976,2104
4242,18976,2104
4259,18976,2104
4242,18976,2104
4281,18979,2104
4264,18976,2104
4264,18976,2104
4242,18976,2104
4264,18976,2104
4242,18976,2104
4270,18976,2104
4248,18979,2104
4264,18976,2104
4237,18979,2104
4242,18979,2104
4237,18979,2104
4270,18979,2104
4259,18976,2104
4264,18979,2104
4242,18976,2104
4264,18976,2104
4237,18979,2104
4264,18976,2104
4248,18979,2104
4259,18979,2104
4231,18979,2104
4248,18979,2104
4226,18979,2104
4242,18979,2104
4253,18979,2104
4270,18976,2104
4248,18979,2104
4259,18976,2104
4253,18976,2104
4270,18973,2104
4248,18976,2104
4270,18979,2104
4237,18979,2104
4270,18979,2104
4248,18976,2104
4259,18979,2104
4237,18979,2104
4264,18973,2104
4253,18976,2104
4264,18976,2104
4231,18979,2104
4248,18976,2104
4220,18979,2104
4237,18979,2104
4237,18976,2104
4270,18979,2104
4248,18979,2104
4264,18979,2104
4242,18976,2104
4237,18976,2104
4220,18976,2104
4248,18976,2104
4237,18979,2104
4259,18976,2104
4237,18979,2104
4253,18976,2104
4237,18976,2104
4248,18976,2104
4242,18976,2104
4259,18976,2104
4231,18979,2104
4248,18976,2104
4215,18976,2104
4231,18976,2104
4198,18976,2104
4242,18976,2104
4231,18979,2104
4259,18976,2104
4237,18976,2104
4237,18976,2104
4209,18973,2104
4248,18979,2104
4248,18976,2104
4264,18979,2104
4237,18979,2104
4248,18976,2104
4215,18976,2104
4237,18979,2104
4220,18979,2104
4220,18976,2104
4204,18979,2104
4237,18979,2104
4226,18976,2104
4253,18976,2104
4220,18976,2104
4231,18976,2104
4226,18976,2104
4242,18976,2104
4209,18979,2104
4226,18979,2104
4204,18976,2104
4226,18979,2104
4209,18979,2104
4226,18976,2104
4220,18979,2104
4231,18979,2104
4204,18979,2104
4231,18979,2104
4215,18979,2104
4242,18979,2104
4220,18979,2104
4237,18979,2104
4220,18976,2104
4237,18976,2104
4215,18976,2104
4226,18976,2104
4215,18979,2104
4237,18976,2104
4209,18976,2104
4231,18976,2104
4209,18976,2104
4220,18976,2104
4209,18976,2104
4231,18979,2104
4209,18976,2104
4220,18976,2104
4215,18976,2104
4237,18976,2104
4204,18976,2104
4220,18976,2104
4209,18976,2104
4237,18976,2104
4215,18976,2104
4226,18976,2104
4198,18979,2104
4209,18976,2104
4204,18976,2104
4226,18973,2104
4209,18979,2104
4226,18976,2104
4209,18976,2104
4226,18973,2104
4204,18979,2104
4231,18976,2104
4209,18979,2104
4220,18979,2104
4215,18979,2104
4226,18976,2104
4226,18979,2104
4231,18979,2104
4215,18976,2104
4226,18976,2104
4209,18979,2104
4226,18979,2104
4187,18979,2104
4198,18979,2104
4192,18979,2104
4215,18976,2104
4204,18976,2104
4215,18976,2104
4204,18979,2104
4226,18976,2104
4204,18979,2104
4220,18976,2104
4198,18976,2104
4209,18979,2104
4192,18976,2104
4209,18976,2104
4192,18976,2104
4215,18976,2104
4198,18976,2104
4209,18976,2104
4192,18976,2104
4209,18979,2104
4181,18979,2104
4192,18976,2104
4170,18979,2104
4198,18976,2104
4192,18979,2104
4215,18976,2104
4198,18976,2104
4215,18979,2104
4187,18979,2104
4198,18979,2104
4176,18979,2104
4209,18979,2104
4198,18976,2104
4215,18979,2104
4198,18979,2104
4204,18976,2104
4187,18979,2104
4209,18979,2104
4198,18979,2104
4204,18976,2104
4181,18979,2104
4204,18979,2104
4187,18976,2104
4204,18976,2104
4181,18979,2104
4209,18979,2104
4187,18979,2104
4198,18979,2104
4187,18979,2104
4209,18979,2104
4187,18976,2104
4204,18979,2104
4192,18976,2104
4215,18979,2104
4192,18979,2104
4209,18976,2104
4181,18976,2104
4187,18976,2104
4181,18979,2104
4209,18976,2104
4198,18979,2104
4220,18979,2104
4181,18976,2104
4192,18976,2104
4187,18976,2104
4215,18976,2104
4192,18976,2104
4192,18976,2104
4181,18979,2104
4198,18976,2104
4170,18979,2104
4192,18976,2104
4176,18979,2104
4209,18976,2104
4176,18979,2104
4198,18979,2104
4176,18976,2104
4192,18979,2104
4170,18976,2104
4192,18976,2104
4176,18979,2104
4181,18976,2104
4176,18979,2104
4209,18979,2104
4187,18976,2104
4204,18976,2104
4176,18976,2104
4209,18976,2104
4181,18979,2104
4198,18976,2104
4170,18976,2104
4176,18979,2104
4176,18976,2104
4204,18976,2104
4187,18979,2104
4198,18976,2104
4176,18979,2104
4181,18976,2104
4165,18973,2104
4187,18979,2104
4170,18979,2104
4192,18976,2104
4159,18979,2104
4181,18976,2104
4165,18979,2104
4181,18976,2104
4165,18976,2104
4192,18979,2104
4176,18979,2104
4181,18973,2104
4165,18979,2104
4181,18979,2104
4154,18979,2104
4176,18976,2104
4176,18979,2104
4215,18979,2104
4192,18976,2104
4187,18976,2104
4159,18976,2104
4170,18979,2104
4154,18979,2104
4187,18976,2104
4176,18976,2104
4181,18979,2104
4170,18976,2104
4204,18976,2104
4170,18976,2104
4192,18979,2104
4165,18976,2104
4187,18976,2104
4165,18976,2104
4204,18979,2104
4181,18976,2104
4176,18976,2104
4159,18976,2104
4176,18976,2104
4159,18979,2104
4170,18979,2104
4148,18979,2104
4176,18976,2104
4170,18979,2104
4192,18976,2104
4165,18979,2104
4170,18976,2104
4148,18979,2104
4159,18976,2104
4154,18976,2104
4181,18979,2104
4176,18979,2104
4198,18976,2104
4165,18976,2104
4181,18976,2104
4148,18979,2104
4159,18979,2104
4154,18976,2104
4187,18976,2104
4170,18976,2104
4176,18979,2104
4165,18976,2104
4187,18976,2104
4154,18976,2104
4176,18979,2104
4170,18976,2104
4192,18979,2104
4165,18976,2104
4176,18976,2104
4159,18979,2104
4181,18976,2104
4159,18976,2104
4165,18973,2104
4148,18979,2104
4170,18979,2104
4148,18976,2104
4170,18976,2104
4148,18976,2104
4159,18976,2104
4154,18976,2104
4176,18979,2104
4165,18976,2104
4176,18979,2104
4159,18979,2104
4165,18976,2104
4148,18976,2104
4176,18973,2104
4165,18976,2104
4176,18979,2104
4154,18976,2104
4159,18976,2104
4137,18979,2104
4159,18979,2104
4159,18976,2104
4159,18979,2104
4148,18976,2104
4159,18979,2104
4126,18976,2104
4143,18973,2104
4148,18976,2104
4176,18973,2104
4154,18976,2104
4165,18976,2104
4148,18979,2104
4165,18973,2104
4137,18979,2104
4154,18976,2104
4148,18976,2104
4170,18976,2104
4143,18976,2104
4154,18973,2104
4126,18976,2104
4154,18976,2104
4154,18979,2104
4181,18979,2104
4159,18976,2104
4165,18979,2104
4137,18979,2104
4154,18976,2104
4148,18979,2104
4165,18979,2104
4137,18976,2104
4154,18976,2104
4126,18979,2104
4148,18976,2104
4131,18976,2104
4159,18979,2104
4154,18979,2104
4181,18976,2104
4148,18979,2104
4148,18976,2104
4126,18979,2104
4148,18979,2104
4126,18979,2104
4154,18979,2104
4131,18976,2104
4154,18979,2104
4126,18973,2104
4137,18976,2104
4120,18976,2104
4143,18976,2104
4131,18979,2104
4148,18976,2104
4126,18979,2104
4143,18976,2104
4137,18976,2104
4154,18976,2104
4131,18979,2104
4154,18976,2104
4131,18979,2104
4154,18976,2104
4120,18976,2104
4143,18976,2104
4115,18979,2104
4143,18979,2104
4137,18976,2104
4165,18976,2104
4137,18979,2104
4148,18979,2104
4109,18979,2104
4137,18976,2104
4137,18976,2104
4170,18976,2104
4137,18976,2104
4137,18979,2104
4115,18976,2104
4126,18979,2104
4126,18976,2104
4154,18976,2104
4126,18976,2104
4137,18979,2104
4120,18979,2104
4148,18976,2104
4131,18979,2104
4148,18976,2104
4126,18979,2104
4137,18976,2104
4120,18976,2104
4131,18976,2104
4120,18976,2104
4137,18976,2104
4120,18979,2104
4148,18979,2104
4131,18979,2104
4148,18973,2104
4115,18976,2104
4126,18979,2104
4098,18979,2104
4120,18979,2104
4109,18979,2104
4131,18973,2104
4126,18979,2104
4137,18976,2104
4104,18976,2104
4131,18979,2104
4115,18976,2104
4154,18976,2104
4131,18976,2104
4143,18979,2104
4126,18979,2104
4131,18976,2104
4109,18979,2104
4126,18979,2104
4120,18979,2104
4131,18979,2104
4109,18979,2104
4143,18976,2104
4120,18976,2104
4126,18976,2104
4115,18979,2104
4143,18976,2104
4120,18973,2104
4126,18976,2104
4109,18976,2104
4137,18976,2104
4115,18979,2104
4126,18976,2104
4109,18976,2104
4126,18979,2104
4104,18976,2104
4126,18976,2104
4115,18979,2104
4120,18979,2104
4109,18979,2104
4120,18979,2104
4115,18979,2104
4131,18976,2104
4098,18976,2104
4115,18976,2104
4098,18979,2104
4126,18976,2104
4104,18979,2104
4120,18979,2104
4104,18973,2104
4120,18976,2104
4098,18979,2104
4115,18979,2104
4098,18979,2104
4120,18976,2104
4098,18979,2104
4120,18979,2104
4098,18976,2104
4126,18979,2104
4104,18979,2104
4131,18976,2104
4104,18979,2104
4115,18976,2104
4098,18979,2104
4109,18979,2104
4087,18976,2104
4109,18979,2104
4087,18976,2104
4115,18979,2104
4104,18979,2104
4115,18979,2104
4093,18979,2104
4115,18976,2104
4109,18979,2104
4126,18979,2104
4104,18979,2104
4126,18979,2104
4098,18976,2104
4120,18979,2104
4093,18979,2104
4115,18979,2104
4098,18979,2104
4109,18976,2104
4098,18976,2104
4120,18976,2104
4087,18976,2104
4104,18976,2104
4098,18976,2104
4126,18976,2104
4104,18979,2104
4131,18976,2104
4109,18979,2104
4120,18979,2104
4098,18976,2104
4109,18976,2104
4098,18979,2104
4115,18976,2104
4098,18976,2104
4126,18976,2104
4109,18979,2104
4120,18976,2104
4104,18979,2104
4120,18976,2104
4093,18979,2104
4109,18976,2104
4093,18976,2104
4104,18976,2104
4093,18979,2104
4120,18979,2104
4104,18979,2104
4120,18976,2104
4087,18976,2104
4087,18976,2104
4081,18979,2104
4104,18979,2104
4098,18976,2104
4115,18976,2104
4081,18976,2104
4098,18976,2104
4081,18976,2104
4109,18976,2104
4098,18979,2104
4115,18976,2104
4093,18976,2104
4109,18979,2104
4081,18976,2104
4104,18976,2104
4087,18979,2104
4109,18976,2104
4093,18979,2104
4115,18979,2104
4093,18979,2104
4109,18976,2104
4081,18979,2104
4104,18976,2104
4087,18979,2104
4120,18979,2104
4098,18979,2104
4104,18979,2104
4081,18979,2104
4104,18979,2104
4087,18979,2104
4115,18979,2104
4098,18979,2104
4120,18976,2104
4081,18979,2104
4098,18976,2104
4081,18979,2104
4098,18979,2104
4087,18979,2104
4109,18976,2104
4081,18979,2104
4098,18979,2104
4076,18979,2104
4087,18979,2104
4065,18979,2104
4109,18979,2104
4098,18979,2104
4115,18979,2104
4093,18976,2104
4098,18979,2104
4065,18976,2104
4081,18979,2104
4070,18979,2104
4093,18976,2104
4076,18976,2104
4109,18976,2104
4081,18979,2104
4093,18979,2104
4070,18979,2104
4104,18979,2104
4093,18979,2104
4098,18979,2104
4059,18976,2104
4087,18979,2104
4065,18979,2104
4076,18979,2104
4059,18976,2104
4098,18973,2104
4070,18979,2104
4081,18979,2104
4065,18979,2104
4081,18979,2104
4076,18979,2104
4104,18979,2104
4081,18979,2104
4087,18976,2104
4054,18979,2104
4070,18979,2104
4048,18976,2104
4081,18979,2104
4076,18979,2104
4093,18979,2104
4054,18979,2104
4076,18976,2104
4065,18979,2104
4081,18979,2104
4076,18979,2104
4098,18976,2104
4081,18976,2104
4093,18973,2104
4065,18979,2104
4081,18973,2104
4059,18979,2104
4087,18976,2104
4065,18976,2104
4076,18979,2104
4059,18976,2104
4087,18979,2104
4065,18976,2104
4081,18979,2104
4070,18976,2104
4098,18976,2104
4070,18976,2104
4093,18976,2104
4076,18979,2104
4081,18979,2104
4059,18976,2104
4076,18979,2104
4076,18976,2104
4087,18979,2104
4059,18979,2104
4076,18976,2104
4048,18979,2104
4054,18973,2104
4043,18976,2104
4081,18976,2104
4054,18979,2104
4070,18976,2104
4054,18979,2104
4076,18979,2104
4059,18979,2104
4076,18976,2104
4043,18979,2104
4065,18976,2104
4048,18979,2104
4070,18979,2104
4048,18979,2104
4081,18979,2104
4065,18979,2104
4065,18976,2104
4043,18979,2104
4070,18979,2104
4054,18976,2104
4070,18979,2104
4048,18979,2104
4070,18979,2104
4059,18979,2104
4087,18976,2104
4054,18979,2104
4065,18976,2104
4054,18979,2104
4081,18979,2104
4054,18979,2104
4059,18979,2104
4048,18979,2104
4065,18976,2104
4048,18976,2104
4065,18979,2104
4048,18979,2104
4065,18979,2104
4043,18979,2104
4065,18976,2104
4048,18976,2104
4076,18976,2104
4059,18976,2104
4087,18976,2104
4059,18976,2104
4065,18976,2104
4043,18976,2104
4054,18979,2104
4043,18979,2104
4054,18976,2104
4037,18979,2104
4065,18979,2104
4048,18979,2104
4087,18976,2104
4048,18976,2104
4054,18979,2104
4026,18979,2104
4054,18979,2104
4054,18979,2104
4059,18979,2104
4043,18979,2104
4065,18979,2104
4043,18979,2104
4065,18979,2104
4048,18979,2104
4070,18976,2104
4037,18979,2104
4048,18976,2104
4037,18979,2104
4059,18979,2104
4043,18976,2104
4065,18976,2104
4043,18979,2104
4054,18979,2104
4031,18979,2104
4054,18976,2104
4031,18979,2104
4048,18976,2104
4037,18979,2104
4048,18976,2104
4031,18979,2104
4048,18976,2104
4026,18976,2104
4048,18976,2104
4031,18976,2104
4059,18976,2104
4026,18976,2104
4048,18976,2104
4031,18976,2104
4054,18976,2104
4026,18979,2104
4043,18976,2104
4031,18979,2104
4059,18979,2104
4043,18979,2104
4054,18979,2104
4026,18976,2104
4054,18979,2104
4037,18976,2104
4048,18976,2104
4026,18979,2104
4043,18976,2104
4020,18979,2104
4054,18976,2104
4037,18979,2104
4054,18979,2104
4031,18979,2104
4048,18976,2104
4031,18979,2104
4037,18979,2104
4015,18979,2104
4026,18979,2104
4026,18976,2104
4037,18979,2104
4026,18979,2104
4043,18979,2104
4020,18979,2104
4031,18979,2104
4020,18976,2104
4037,18976,2104
4020,18979,2104
4031,18979,2104
4004,18979,2104
4037,18979,2104
4026,18979,2104
4043,18979,2104
4015,18976,2104
4037,18979,2104
4015,18979,2104
4020,18979,2104
4009,18979,2104
4037,18976,2104
4020,18979,2104
4054,18976,2104
4026,18979,2104
4037,18976,2104
4015,18979,2104
4020,18973,2104
3998,18976,2104
4026,18976,2104
4026,18976,2104
4037,18979,2104
4020,18979,2104
4037,18976,2104
4004,18979,2104
4015,18979,2104
4009,18979,2104
4037,18979,2104
4020,18976,2104
4043,18979,2104
4009,18979,2104
4020,18976,2104
3998,18979,2104
4015,18976,2104
4009,18979,2104
4031,18979,2104
3998,18976,2104
4020,18979,2104
4009,18979,2104
4026,18979,2104
4020,18979,2104
4031,18979,2104
3998,18979,2104
4020,18979,2104
4004,18979,2104
4031,18976,2104
4015,18979,2104
4031,18979,2104
4015,18979,2104
4031,18979,2104
4009,18979,2104
4020,18979,2104
3998,18979,2104
4015,18976,2104
3998,18979,2104
4037,18976,2104
4020,18979,2104
4037,18979,2104
4009,18979,2104
4020,18973,2104
3998,18979,2104
4026,18976,2104
4009,18979,2104
4026,18976,2104
4015,18976,2104
4020,18976,2104
3998,18976,2104
4015,18976,2104
4009,18976,2104
4026,18976,2104
4004,18976,2104
4026,18979,2104
4015,18979,2104
4026,18976,2104
4004,18979,2104
4020,18979,2104
4009,18976,2104
4031,18979,2104
4009,18976,2104
4015,18973,2104
3981,18979,2104
4009,18976,2104
3992,18976,2104
4009,18973,2104
3992,18976,2104
4026,18976,2104
4009,18979,2104
4009,18979,2104
3992,18979,2104
4009,18979,2104
3992,18979,2104
4020,18976,2104
3987,18979,2104
4004,18979,2104
3981,18976,2104
4004,18976,2104
3987,18979,2104
3992,18976,2104
3970,18976,2104
4004,18979,2104
3976,18979,2104
3998,18979,2104
3992,18979,2104
4031,18979,2104
4004,18979,2104
4004,18979,2104
3976,18979,2104
3998,18976,2104
3981,18979,2104
4015,18976,2104
3981,18976,2104
3992,18976,2104
3970,18979,2104
3992,18976,2104
3987,18976,2104
4015,18979,2104
3992,18976,2104
4009,18979,2104
3981,18979,2104
3992,18976,2104
3981,18979,2104
3992,18979,2104
3976,18979,2104
4004,18979,2104
3998,18976,2104
4015,18976,2104
3981,18979,2104
4015,18979,2104
3987,18979,2104
4004,18979,2104
3987,18979,2104
3998,18976,2104
3976,18979,2104
3992,18979,2104
3987,18976,2104
4004,18979,2104
3981,18979,2104
4009,18976,2104
3981,18979,2104
3998,18979,2104
3976,18979,2104
3992,18976,2104
3976,18979,2104
3992,18979,2104
3981,18979,2104
3998,18976,2104
3976,18979,2104
3998,18979,2104
3976,18979,2104
3981,18973,2104
3959,18979,2104
3992,18979,2104
3976,18976,2104
3998,18979,2104
3981,18979,2104
3987,18979,2104
3953,18979,2104
3987,18976,2104
3970,18979,2104
3998,18976,2104
3987,18976,2104
4004,18979,2104
3959,18979,2104
3970,18976,2104
3970,18976,2104
3998,18976,2104
3992,18979,2104
4015,18979,2104
3981,18979,2104
3992,18976,2104
3953,18979,2104
3987,18976,2104
3981,18979,2104
4009,18979,2104
3998,18979,2104
3998,18979,2104
3965,18979,2104
3965,18976,2104
3953,18979,2104
3987,18979,2104
3970,18979,2104
3987,18976,2104
3965,18976,2104
3981,18976,2104
3953,18976,2104
3981,18979,2104
3987,18976,2104
3987,18979,2104
3953,18976,2104
3976,18979,2104
3953,18979,2104
3992,18979,2104
3976,18979,2104
3981,18979,2104
3942,18976,2104
3965,18976,2104
3953,18979,2104
3981,18979,2104
3959,18979,2104
3976,18976,2104
3965,18979,2104
3987,18979,2104
3953,18979,2104
3965,18979,2104
3942,18979,2104
3976,18979,2104
3959,18976,2104
3976,18979,2104
3959,18979,2104
3970,18976,2104
3965,18976,2104
3970,18979,2104
3953,18979,2104
3981,18976,2104
3959,18979,2104
3970,18976,2104
3948,18979,2104
3953,18979,2104
3942,18976,2104
3981,18979,2104
3965,18979,2104
3970,18976,2104
3942,18979,2104
3970,18979,2104
3937,18976,2104
3959,18979,2104
3953,18979,2104
3987,18976,2104
3965,18979,2104
3970,18976,2104
3948,18976,2104
3959,18979,2104
3937,18979,2104
3959,18979,2104
3948,18979,2104
3970,18979,2104
3948,18979,2104
3981,18979,2104
3948,18979,2104
3953,18976,2104
3931,18979,2104
3959,18976,2104
3953,18982,2104
3976,18979,2104
3953,18979,2104
3959,18979,2104
3931,18976,2104
3959,18973,2104
3953,18976,2104
3976,18976,2104
3937,18979,2104
3948,18976,2104
3931,18976,2104
3965,18976,2104
3953,18979,2104
3959,18979,2104
3931,18976,2104
3942,18976,2104
3926,18979,2104
3942,18979,2104
3926,18979,2104
3948,18976,2104
3937,18979,2104
3959,18976,2104
3942,18979,2104
3953,18979,2104
3931,18979,2104
3937,18976,2104
3926,18976,2104
3953,18976,2104
3937,18979,2104
3959,18976,2104
3931,18979,2104
3931,18976,2104
3920,18979,2104
3953,18976,2104
3920,18979,2104
3931,18973,2104
3920,18976,2104
3942,18976,2104
3931,18976,2104
3953,18979,2104
3931,18979,2104
3942,18976,2104
3931,18976,2104
3937,18979,2104
3914,18976,2104
3942,18976,2104
3931,18979,2104
3948,18979,2104
3926,18979,2104
3948,18976,2104
3926,18979,2104
3937,18976,2104
